"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2011-12-09","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2011-12-10","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2011-12-11","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2011-12-12","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2011-12-14","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2011-12-16","85",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2011-12-17","86",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2011-12-18","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2011-12-19","79",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2011-12-21","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2011-12-22","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2011-12-23","79",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2011-12-24","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2011-12-26","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2011-12-27","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2011-12-28","79",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2011-12-29","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2011-12-30","75",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-01-03","85",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-01-05","86",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-01-08","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-01-09","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-01-10","84",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-01-11","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-01-12","85",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-01-13","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-01-17","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-01-18","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-01-20","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-01-21","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-01-22","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-01-24","85",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-01-25","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-01-26","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-01-29","85",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-01-30","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-01-31","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-02-01","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-02-02","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-02-06","87",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-02-07","79",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-02-08","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-02-12","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-02-13","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-02-14","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-02-15","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-02-16","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-02-17","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-02-18","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-02-21","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-02-22","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-02-23","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-02-24","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-02-25","84",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-02-26","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-02-27","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-02-28","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-02-29","79",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-03-01","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-03-02","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-03-03","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-03-05","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-03-06","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-03-08","85",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-03-09","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-03-10","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-03-11","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-03-14","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-03-15","86",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-03-16","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-03-17","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-03-18","79",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-03-20","86",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-03-21","85",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-03-22","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-03-23","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-03-25","86",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-03-27","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-03-28","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-03-30","85",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-03-31","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-01","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-03","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-04","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-05","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-06","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-07","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-08","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-09","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-10","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-11","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-12","79","91",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-13","78",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-14","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-15","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-16","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-17","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-18","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-19","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-20","81","87",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-21","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-22","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-23","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-24","82",,"75"
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-25","83","89",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-26","81","95",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-27","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-28","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-29","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-04-30","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-01","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-02","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-03","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-04","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-05","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-06","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-07","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-08","83","90",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-09","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-10","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-11","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-12","80","101",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-13","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-14","83",,"75"
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-15","80","84",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-16","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-17","80",,"74"
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-18","81",,"74"
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-19","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-20","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-21","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-22","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-23","82","88",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-24","78","86",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-25","79",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-26","78",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-27","85",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-28","81","87",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-29","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-30","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-05-31","80","86",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-06-01","77",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-06-02","81",,"74"
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-06-03","77",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-06-04","78","85",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-06-05","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-06-06","79",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-06-07","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-06-08","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-06-09","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-06-10","82",,"76"
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-06-11","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-06-12","80","86",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-06-13","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-06-14","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-06-15","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-06-18","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-06-19","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-06-22","75",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-06-23","76",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-06-24","79",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-06-25","79",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-06-26","78",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-06-27","79",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-06-28","80","85",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-06-29","78",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-06-30","76",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-07-01","80","85",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-07-02","78",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-07-03","77",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-07-04","78",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-07-05","76","84",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-07-06","77","85",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-07-07","77",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-07-08","75",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-07-09","75",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-07-10","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-07-11","77",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-07-12","80","86",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-07-13","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-07-14","78","82",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-08-02","77",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-08-03","77","82",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-08-04","77","80",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-08-05","76",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-08-06","74",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-08-07","79",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-08-08","73",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-08-09","75",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-08-10","74",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-08-11","77",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-08-13","76",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-08-14","78",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-08-15","78","84",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-08-16","75",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-08-17","77",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-08-18","78",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-08-19","77",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-08-20","78",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-08-21","79",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-08-22","76",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-08-23","76",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-08-24","77",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-08-25","76",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-08-26","77",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-09-04","75",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-09-05","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-09-06","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-09-07","79",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-09-08","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-09-09","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-09-10","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-09-11","79",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-09-12","77",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-09-13","78",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-09-14","78",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-09-15","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-09-16","77",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-09-17","78",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-09-18","79",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-09-19","79",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-09-20","78",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-09-27","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-09-28","77",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-10-04","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-10-05","79",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-10-06","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-10-07","78",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-11-06","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-11-07","78",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-11-08","77",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-11-09","78",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-11-11","80","87",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-11-12","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-11-13","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-12-18","79",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2012-12-19","75","90",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-01-04","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-01-05","71",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-01-08","76",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-01-09","78","89",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-01-10","77",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-01-11","78",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-01-12","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-01-13","75",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-01-14","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-01-15","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-01-16","85","92",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-01-17","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-01-18","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-01-19","78",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-01-20","78",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-01-21","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-01-22","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-01-23","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-01-24","82","90",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-01-25","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-01-26","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-01-27","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-01-28","74",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-02-22","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-02-25","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-02-26","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-02-27","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-02-28","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-01","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-02","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-03","86",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-04","85",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-05","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-06","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-07","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-08","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-09","83","87",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-10","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-11","79",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-12","84",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-13","83","90",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-14","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-15","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-16","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-17","82","87",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-18","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-19","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-20","84",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-21","81","91",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-22","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-23","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-24","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-26","84",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-27","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-28","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-29","82","90",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-30","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-03-31","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-04-01","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-04-02","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-04-03","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-04-04","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-04-05","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-04-06","82","90",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-04-07","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-04-08","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-04-09","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-04-10","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-04-11","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-04-12","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-04-13","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-04-14","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-04-20","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-04-21","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-04-22","84",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-04-23","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-04-24","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-04-25","77",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-04-27","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-04-28","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-04-29","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-04-30","84",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-05-01","84","88",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-05-02","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-05-03","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-05-04","85",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-05-05","84",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-05-06","85",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-05-07","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-05-08","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-05-09","81",,"71"
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-05-10","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-05-11","77",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-05-14","86",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-05-15","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-05-16","79","85",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-05-17","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-05-18","82",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-05-19","84",,"78"
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-05-20","85","90",
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-05-21","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-05-22","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-05-24","86",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-05-25","76",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-05-26","78",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-05-27","80",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-05-28","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-05-29","81",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-06-01","83",,
"SL000061856","LUNGI, SL","8.617","-13.2","27.0","2013-06-02","80",,
